time value latency
Month-2 Echo 2.291
Month-2 Echo 2.094
Month-2 Echo 3.464
Month-2 Echo 3.006
Month-2 Charlie 5.308
Month-2 Echo 1.665
Month-2 Echo 2.205
Month-2 Alpha 3.58
Month-2 Alpha 2.419
Month-2 Echo 1.37
Month-2 Echo 1.306
Month-2 Echo 1.387
Month-2 Alpha 18.887
Month-2 Alpha 8.159
Month-2 Echo 8.965
Month-2 Echo 1.11
Month-2 Echo 1.331
Month-2 Alpha 6.932
Month-2 Echo 1.285
Month-2 Echo 1.34
Month-2 Echo 1.387
Month-2 Echo 1.413
Month-2 Alpha 21.059
Month-2 Echo 1.697
Month-2 Echo 1.423
Month-2 Alpha 26.087
Month-2 Alpha 60.458
Month-2 Alpha 38.203
Month-2 Alpha 1.95
Month-2 Alpha 16.208
Month-2 Foxtrot 39.076
Month-2 Foxtrot 23.998
Month-2 Foxtrot 17.822
Month-2 Foxtrot 6.251
Month-2 Echo 1.204
Month-2 Echo 1.483
Month-2 Foxtrot 6.72
Month-2 Echo 1.401
Month-2 Foxtrot 5.969
Month-2 Foxtrot 5.703
Month-2 Foxtrot 7.101
Month-2 Echo 1.374
Month-2 Alpha 13.393
Month-2 Alpha 56.448
Month-2 Alpha 16.324
Month-2 Alpha 2.109
Month-2 Alpha 8.351
Month-2 Alpha 4.952
Month-2 Echo 10.418
Month-2 Echo 1.321
Month-2 Echo 1.541
Month-2 Echo 1.38
Month-2 Alpha 6.068
Month-2 Alpha 10.9
Month-2 Charlie 14.78
Month-2 Charlie 5.012
Month-2 Charlie 4.499
Month-2 Charlie 4.842
Month-2 Charlie 4.517
Month-2 Charlie 5.86
Month-2 Charlie 4.722
Month-2 Alpha 10.612
Month-2 Charlie 15.398
Month-2 Echo 1.308
Month-2 Echo 1.346
Month-2 Alpha 4.304
Month-2 Alpha 5.075
Month-2 Echo 1.345
Month-2 Echo 1.591
Month-2 Echo 1.324
Month-2 Echo 1.559
Month-2 Alpha 2.304
Month-2 Alpha 2.537
Month-2 Alpha 17.958
Month-2 Echo 3.252
Month-2 Alpha 20.05
Month-2 Alpha 11.59
Month-2 Alpha 2.266
Month-2 Alpha 2.218
Month-2 Alpha 2.164
Month-2 Alpha 1.995
Month-2 Alpha 2.076
Month-2 Alpha 2.382
Month-2 Alpha 14.759
Month-2 Alpha 2.3
Month-2 Alpha 2.775
Month-2 Alpha 24.924
Month-2 Alpha 3.066
Month-2 Alpha 2.812
Month-2 Alpha 2.052
Month-2 Alpha 34.206
Month-2 Alpha 2.28
Month-2 Alpha 2.128
Month-2 Alpha 2.149
Month-2 Alpha 2.865
Month-2 Alpha 6.845
Month-2 Alpha 2.077
Month-2 Alpha 2.569
Month-2 Alpha 2.707
Month-2 Alpha 4.43
Month-2 Alpha 2.603
Month-2 Alpha 2.467
Month-2 Alpha 2.263
Month-2 Alpha 2.442
Month-2 Alpha 2.119
Month-2 Charlie 2.859
Month-2 Charlie 4.048
Month-2 Alpha 19.709
Month-2 Alpha 3.255
Month-2 Alpha 13.872
Month-2 Alpha 5.85
Month-2 Alpha 10.264
Month-2 Alpha 31.228
Month-2 Alpha 25.597
Month-2 Alpha 9.887
Month-2 Alpha 6.976
Month-2 Alpha 8.773
Month-2 Alpha 4.32
Month-2 Alpha 6.347
Month-2 Alpha 6.308
Month-2 Alpha 10.518
Month-2 Alpha 3.714
Month-2 Alpha 6.929
Month-2 Alpha 14.582
Month-2 Alpha 11.468
Month-2 Alpha 11.744
Month-2 Alpha 7.898
Month-2 Alpha 4.148
Month-2 Alpha 5.814
Month-2 Delta 22.208
Month-2 Alpha 16.565
Month-2 Alpha 10.884
Month-2 Alpha 24.015
Month-2 Alpha 10.648
Month-2 Alpha 2.665
Month-2 Alpha 2.389
Month-2 Alpha 1.678
Month-2 Alpha 1.578
Month-2 Alpha 5.93
Month-2 Alpha 23.661
Month-2 Alpha 7.945
Month-2 Alpha 27.001
Month-2 Alpha 3.432
Month-2 Echo 2.027
Month-2 Echo 1.946
Month-2 Echo 1.783
Month-2 Alpha 4.477
Month-2 Alpha 7.416
Month-2 Echo 2.322
Month-2 Alpha 3.692
Month-2 Alpha 3.174
Month-2 Alpha 2.646
Month-2 Alpha 2.259
Month-2 Alpha 2.886
Month-2 Alpha 22.798
Month-2 Alpha 2.56
Month-2 Alpha 2.231
Month-2 Alpha 2.316
Month-2 Alpha 13.621
Month-2 Alpha 5.601
Month-2 Alpha 2.541
Month-2 Alpha 2.075
Month-2 Alpha 2.158
Month-2 Alpha 2.039
Month-2 Alpha 1.929
Month-2 Alpha 2.059
Month-2 Alpha 1.827
Month-2 Alpha 2.21
Month-2 Alpha 1.883
Month-2 Alpha 2.011
Month-2 Alpha 2.14
Month-2 Alpha 2.012
Month-2 Alpha 2.085
Month-2 Alpha 2.289
Month-2 Echo 1.359
Month-2 Echo 1.65
Month-2 Alpha 1.768
Month-2 Alpha 2.455
Month-2 Alpha 6.716
Month-2 Alpha 4.448
Month-2 Alpha 2.489
Month-2 Alpha 2.317
Month-2 Alpha 2.782
Month-2 Alpha 11.037
Month-2 Alpha 3.014
Month-2 Alpha 97.761
Month-2 Alpha 6.525
Month-2 Alpha 13.833
Month-2 Alpha 11.135
Month-2 Alpha 16.42
Month-2 Alpha 12.9
Month-2 Alpha 5.037
Month-2 Alpha 3.187
Month-2 Alpha 1.923
Month-2 Alpha 2.369
Month-2 Alpha 33.831
Month-2 Charlie 13.067
Month-2 Alpha 29.649
Month-2 Alpha 6.992
Month-2 Alpha 114.723
Month-2 Alpha 4.155
Month-2 Alpha 7.831
Month-2 Alpha 4.616
Month-2 Alpha 2.436
Month-2 Alpha 10.306
Month-2 Alpha 2.022
Month-2 Alpha 2.385
Month-2 Alpha 5.441
Month-2 Alpha 2.245
Month-2 Alpha 3.623
Month-2 Alpha 4.705
Month-2 Alpha 9.528
Month-2 Alpha 3.297
Month-2 Alpha 2.04
Month-2 Alpha 2.954
Month-2 Alpha 7.412
Month-2 Alpha 6.565
Month-2 Alpha 3.418
Month-2 Alpha 2.646
Month-2 Alpha 17.507
Month-2 Delta 12.751
Month-2 Alpha 1.775
Month-2 Alpha 1.985
Month-2 Alpha 2.718
Month-2 Alpha 1.819
Month-2 Alpha 1.894
Month-2 Alpha 1.625
Month-2 Alpha 2.011
Month-2 Alpha 2.628
Month-2 Alpha 1.762
Month-2 Alpha 1.731
Month-2 Alpha 2.131
Month-2 Alpha 2.392
Month-2 Alpha 1.578
Month-2 Alpha 2.043
Month-2 Alpha 2.148
Month-2 Alpha 2.223
Month-2 Alpha 2.911
Month-2 Alpha 10.349
Month-2 Alpha 4.365
Month-2 Alpha 4.586
Month-2 Charlie 7.336
Month-2 Alpha 4.627
Month-2 Alpha 10.481
Month-2 Charlie 5.173
Month-2 Charlie 4.278
Month-2 Charlie 2.664
Month-2 Alpha 2.47
Month-2 Alpha 10.572
Month-2 Alpha 4.539
Month-2 Alpha 15.669
Month-2 Charlie 4.075
Month-2 Alpha 8.888
Month-2 Charlie 4.013
Month-2 Alpha 11.191
Month-2 Alpha 12.397
Month-2 Alpha 3.095
Month-2 Alpha 2.262
Month-2 Alpha 6.929
Month-2 Alpha 6.37
Month-2 Alpha 1.963
Month-2 Alpha 10.64
Month-2 Alpha 2.211
Month-2 Alpha 10.428
Month-2 Charlie 9.965
Month-2 Alpha 2.455
Month-2 Charlie 323.615
Month-2 Echo 19.227
Month-2 Alpha 2.05
Month-2 Alpha 2.486
Month-2 Alpha 2.414
Month-2 Charlie 9.444
Month-2 Charlie 7.843
Month-2 Alpha 10.556
Month-2 Alpha 67.032
Month-2 Alpha 10.801
Month-2 Alpha 2.101
Month-2 Alpha 2.449
Month-2 Alpha 2.231
Month-2 Alpha 2.273
Month-2 Alpha 3.409
Month-2 Alpha 9.454
Month-2 Alpha 5.787
Month-2 Alpha 2.084
Month-2 Alpha 21.546
Month-2 Alpha 7.988
Month-2 Alpha 6.319
Month-2 Alpha 40.019
Month-2 Alpha 2.248
Month-2 Alpha 2.171
Month-2 Alpha 2.491
Month-2 Alpha 8.91
Month-2 Alpha 1.681
Month-2 Alpha 2.066
Month-2 Alpha 1.837
Month-2 Alpha 1.886
Month-2 Alpha 2.331
Month-2 Alpha 2.526
Month-2 Alpha 2.958
Month-2 Alpha 3.287
Month-2 Charlie 24.171
Month-2 Alpha 1.846
Month-2 Delta 8.263
Month-2 Alpha 12.776
Month-2 Alpha 8.916
Month-2 Alpha 2.155
Month-2 Alpha 18.281
Month-2 Alpha 13.234
Month-2 Alpha 11.37
Month-2 Alpha 7.652
Month-2 Alpha 2.462
Month-2 Alpha 6.78
Month-2 Alpha 3.985
Month-2 Echo 7.001
Month-2 Echo 7.154
Month-2 Echo 3.195
Month-2 Delta 7.557
Month-2 Alpha 28.859
Month-2 Alpha 28.076
Month-2 Alpha 7.878
Month-2 Alpha 7.974
Month-2 Alpha 123.877
Month-2 Alpha 2.662
Month-2 Alpha 2.533
Month-2 Alpha 4.086
Month-2 Alpha 3.204
Month-2 Alpha 2.358
Month-2 Charlie 19.713
Month-2 Alpha 16.651
Month-2 Delta 23.295
Month-2 Delta 10.376
Month-2 Delta 10.742
Month-2 Delta 9.941
Month-2 Delta 12.038
Month-2 Delta 9.64
Month-2 Delta 9.251
Month-2 Alpha 63.965
Month-2 Alpha 119.61
Month-2 Delta 8.916
Month-2 Delta 10.642
Month-2 Alpha 14.082
Month-2 Alpha 2.431
Month-2 Alpha 4.611
Month-2 Delta 9.295
Month-2 Delta 10.618
Month-2 Alpha 4.233
Month-2 Alpha 3.204
Month-2 Alpha 6.461
Month-2 Alpha 5.254
Month-2 Alpha 4.006
Month-2 Alpha 9.408
Month-2 Alpha 7.604
Month-2 Alpha 3.706
Month-2 Alpha 11.468
Month-2 Delta 7.426
Month-2 Charlie 10.528
Month-2 Alpha 27.084
Month-2 Alpha 22.812
Month-2 Alpha 11.369
Month-2 Delta 196.231
Month-2 Delta 66.413
Month-2 Delta 30.046
Month-2 Delta 7.384
Month-2 Delta 68.014
Month-2 Delta 39.924
Month-2 Delta 22.725
Month-2 Alpha 2.752
Month-2 Alpha 11.749
Month-2 Alpha 8.302
Month-2 Alpha 4.543
Month-2 Alpha 14.628
Month-2 Echo 32.185
Month-2 Echo 31.689
Month-2 Alpha 2.67
Month-2 Alpha 2.886
Month-2 Alpha 2.491
Month-2 Alpha 2.778
Month-2 Alpha 6.633
Month-2 Alpha 42.05
Month-2 Alpha 4.241
Month-2 Alpha 21.724
Month-2 Alpha 16.659
Month-2 Alpha 82.273
Month-2 Alpha 2.684
Month-2 Alpha 107.777
Month-2 Alpha 7.174
Month-2 Alpha 12.367
Month-2 Alpha 39.843
Month-2 Alpha 3.141
Month-2 Alpha 1.989
Month-2 Alpha 28.434
Month-2 Alpha 34.845
Month-2 Charlie 8.711
Month-2 Alpha 3.699
Month-2 Alpha 2.432
Month-2 Alpha 137.031
Month-2 Alpha 3.215
Month-2 Alpha 2.006
Month-2 Alpha 13.583
Month-2 Alpha 8.618
Month-2 Alpha 2.39
Month-2 Alpha 4.404
Month-2 Alpha 8.654
Month-2 Alpha 2.886
Month-2 Alpha 5.247
Month-2 Alpha 6.195
Month-2 Alpha 2.636
Month-2 Alpha 2.051
Month-2 Alpha 2.054
Month-2 Alpha 2.176
Month-2 Alpha 2.201
Month-2 Alpha 4.211
Month-2 Alpha 26.295
Month-2 Alpha 3.874
Month-2 Alpha 13.289
Month-2 Alpha 6.287
Month-2 Alpha 12.665
Month-2 Alpha 19.211
Month-2 Alpha 7.253
Month-2 Alpha 4.384
Month-2 Echo 9.097
Month-2 Alpha 2.023
Month-2 Alpha 20.35
Month-2 Alpha 36.864
Month-2 Alpha 3.738
Month-2 Charlie 5.16
Month-2 Alpha 11.778
Month-2 Alpha 1.998
Month-2 Delta 11.133
Month-2 Charlie 2.98
Month-2 Charlie 14.835
Month-2 Charlie 3.024
Month-2 Alpha 7.263
Month-2 Alpha 2.228
Month-2 Alpha 2.41
Month-2 Alpha 2.316
Month-2 Alpha 1.764
Month-2 Alpha 2.051
Month-2 Delta 11.06
Month-2 Charlie 23.378
Month-2 Charlie 15.771
Month-2 Charlie 8.468
Month-2 Charlie 5.584
Month-2 Charlie 5.697
Month-2 Charlie 5.968
Month-2 Charlie 6.573
Month-2 Bravo 22.277
Month-2 Alpha 18.146
Month-2 Bravo 4.921
Month-2 Bravo 2.94
Month-2 Bravo 3.381
Month-2 Bravo 4.198
Month-2 Alpha 10.193
Month-2 Alpha 4.08
Month-2 Charlie 13.881
Month-2 Alpha 22.775
Month-2 Alpha 12.425
Month-2 Alpha 9.62
Month-2 Alpha 17.424
Month-2 Alpha 7.088
Month-2 Alpha 4.279
Month-2 Alpha 13.505
Month-2 Echo 1.969
Month-2 Echo 2.02
Month-2 Alpha 26.09
Month-2 Alpha 8.727
Month-2 Alpha 32.693
Month-2 Alpha 8.793
Month-2 Alpha 2.613
Month-2 Bravo 20.773
Month-2 Alpha 17.396
Month-2 Alpha 14.338
Month-2 Alpha 8.934
Month-2 Alpha 4.621
Month-2 Alpha 2.146
Month-2 Alpha 5.119
Month-2 Alpha 2.272
Month-2 Alpha 7.807
Month-2 Alpha 13.957
Month-2 Alpha 8.187
Month-2 Alpha 3.811
Month-2 Alpha 2.098
Month-2 Alpha 5.759
Month-2 Alpha 5.792
Month-2 Alpha 3.778
Month-2 Alpha 2.508
Month-2 Alpha 6.071
Month-2 Alpha 7.256
Month-2 Alpha 22.121
Month-2 Alpha 8.65
Month-2 Alpha 3.408
Month-2 Alpha 2.465
Month-2 Alpha 11.797
Month-2 Alpha 6.917
Month-2 Alpha 4.374
Month-2 Echo 2.029
Month-2 Alpha 3.815
Month-2 Alpha 13.944
Month-2 Alpha 1.546
Month-2 Alpha 1.533
Month-2 Alpha 2.157
Month-2 Alpha 2.069
Month-2 Alpha 17.45
Month-2 Alpha 4.32
Month-2 Alpha 10.946
Month-2 Alpha 10.767
Month-2 Echo 4.128
Month-2 Echo 2.314
Month-2 Alpha 10.363
Month-2 Alpha 2.735
Month-2 Bravo 48.054
Month-2 Bravo 4.732
Month-2 Bravo 4.399
Month-2 Bravo 3.204
Month-2 Bravo 3.083
Month-2 Bravo 4.81
Month-2 Alpha 3.681
Month-2 Alpha 5.085
Month-2 Alpha 2.575
Month-2 Alpha 1.815
Month-2 Alpha 1.792
Month-2 Alpha 1.875
Month-2 Alpha 1.708
Month-2 Alpha 1.913
Month-2 Alpha 2.911
Month-2 Alpha 3.086
Month-2 Alpha 2.166
Month-2 Alpha 1.735
Month-2 Alpha 1.87
Month-2 Alpha 23.721
Month-2 Alpha 13.24
Month-2 Alpha 2.52
Month-2 Echo 6.042
Month-2 Alpha 2.701
Month-2 Alpha 3.018
Month-2 Alpha 10.111
Month-2 Alpha 6.619
Month-2 Alpha 3.928
Month-2 Alpha 3.692
Month-2 Alpha 5.392
Month-2 Alpha 53.329
Month-2 Alpha 46.925
Month-2 Alpha 12.853
Month-2 Alpha 5.141
Month-2 Alpha 34.954
Month-2 Alpha 24.268
Month-2 Alpha 11.599
Month-2 Alpha 6.246
Month-2 Alpha 15.862
Month-2 Alpha 9.164
Month-2 Alpha 39.232
Month-2 Alpha 37.456
Month-2 Alpha 13.613
Month-2 Alpha 4.31
Month-2 Alpha 3.032
Month-2 Alpha 2.47
Month-2 Alpha 59.467
Month-2 Alpha 33.396
Month-2 Alpha 12.798
Month-2 Alpha 104.028
Month-2 Alpha 44.641
Month-2 Alpha 7.233
Month-2 Alpha 2.526
Month-2 Alpha 28.455
Month-2 Alpha 4.192
Month-2 Alpha 4.019
Month-2 Alpha 2.56
Month-2 Alpha 6.91
Month-2 Alpha 3.108
Month-2 Alpha 11.646
Month-2 Alpha 3.264
Month-2 Alpha 2.499
Month-2 Alpha 2.505
Month-2 Alpha 3.286
Month-2 Alpha 24.638
Month-2 Alpha 26.835
Month-2 Bravo 18.576
Month-2 Alpha 41.896
Month-2 Alpha 53.03
Month-2 Alpha 7.092
Month-2 Alpha 3.358
Month-2 Alpha 2.709
Month-2 Alpha 2.42
Month-2 Alpha 12.327
Month-2 Alpha 14.905
Month-2 Alpha 31.032
Month-2 Alpha 4.075
Month-2 Charlie 23.584
Month-2 Alpha 7.528
Month-2 Alpha 3.224
Month-2 Alpha 3.056
Month-2 Alpha 3.109
Month-2 Alpha 5.858
Month-2 Alpha 2.719
Month-2 Alpha 3.271
Month-2 Alpha 2.71
Month-2 Alpha 3.369
Month-2 Alpha 2.851
Month-2 Alpha 13.548
Month-2 Alpha 4.23
Month-2 Charlie 11.294
Month-2 Alpha 3.408
Month-2 Alpha 14.568
Month-2 Alpha 11.835
Month-2 Alpha 2.912
Month-2 Alpha 5.96
Month-2 Alpha 5.848
Month-2 Charlie 4.342
Month-2 Charlie 4.231
Month-2 Alpha 12.549
Month-2 Alpha 48.02
Month-2 Alpha 11.988
Month-2 Alpha 9.394
Month-2 Alpha 16.021
Month-2 Alpha 6.946
Month-2 Alpha 10.992
Month-2 Alpha 7.522
Month-2 Alpha 4.811
Month-2 Alpha 7.059
Month-2 Alpha 3.996
Month-2 Alpha 18.502
Month-2 Alpha 5.246
Month-2 Alpha 2.957
Month-2 Alpha 33.327
Month-2 Alpha 2.392
Month-2 Alpha 3.089
Month-2 Alpha 3.14
Month-2 Charlie 8.745
Month-2 Alpha 13.753
Month-2 Delta 87.853
Month-2 Alpha 37.821
Month-2 Alpha 39.831
Month-2 Alpha 5.312
Month-2 Charlie 9.284
Month-2 Charlie 13.042
Month-2 Alpha 10.86
Month-2 Charlie 7.399
Month-2 Charlie 4.029
Month-2 Charlie 9.538
Month-2 Alpha 16.462
Month-2 Alpha 3.511
Month-2 Alpha 13.873
Month-2 Alpha 31.411
Month-2 Charlie 6.607
Month-2 Charlie 4.772
Month-2 Charlie 4.917
Month-2 Charlie 5.452
Month-2 Alpha 40.499
Month-2 Delta 27.747
Month-2 Delta 12.339
Month-2 Alpha 9.823
Month-2 Alpha 2.558
Month-2 Alpha 3.568
Month-2 Alpha 2.333
Month-2 Alpha 7.484
Month-2 Alpha 2.827
Month-2 Alpha 3.22
Month-2 Alpha 3.521
Month-2 Charlie 10.206
Month-2 Alpha 5.166
Month-2 Alpha 3.712
Month-2 Alpha 1.872
Month-2 Alpha 1.917
Month-2 Alpha 16.081
Month-2 Alpha 14.355
Month-2 Alpha 6.921
Month-2 Foxtrot 24.757
Month-2 Alpha 8.507
Month-2 Alpha 7.056
Month-2 Alpha 2.741
Month-2 Alpha 7.384
Month-2 Alpha 5.827
Month-2 Alpha 3.843
Month-2 Alpha 2.412
Month-2 Alpha 13.447
Month-2 Charlie 11.048
Month-2 Charlie 6.933
Month-2 Charlie 4.378
Month-2 Charlie 3.822
Month-2 Charlie 6.294
Month-2 Charlie 3.817
Month-2 Charlie 3.449
Month-2 Bravo 3.225
Month-2 Alpha 2.442
Month-2 Alpha 2.164
Month-2 Alpha 2.527
Month-2 Alpha 3.065
Month-2 Echo 46.274
Month-2 Echo 1.417
Month-2 Echo 8.327
Month-2 Foxtrot 14.699
Month-2 Foxtrot 5.055
Month-2 Alpha 15.231
Month-2 Charlie 222.33
Month-2 Charlie 209.645
Month-2 Alpha 10.539
Month-2 Alpha 2.582
Month-2 Alpha 2.814
Month-2 Alpha 14.131
Month-2 Charlie 94.37
Month-2 Charlie 66.263
Month-2 Alpha 2.972
Month-2 Alpha 2.226
Month-2 Alpha 1.946
Month-2 Charlie 169.457
Month-2 Charlie 108.548
Month-2 Charlie 7.402
Month-2 Charlie 93.197
Month-2 Alpha 20.04
Month-2 Alpha 16.565
Month-2 Charlie 9.393
Month-2 Alpha 5.55
Month-2 Alpha 2.936
Month-2 Alpha 5.822
Month-2 Echo 1.217
Month-2 Echo 7.017
Month-2 Echo 1.085
Month-2 Echo 1.663
Month-2 Echo 1.544
Month-2 Echo 2.046
Month-2 Echo 1.877
Month-2 Echo 1.329
Month-2 Alpha 2.097
Month-2 Alpha 1.696
Month-2 Alpha 1.409
Month-2 Charlie 5.366
Month-2 Charlie 4.07
Month-2 Echo 5.698
Month-2 Echo 1.698
Month-2 Alpha 5.144
Month-2 Charlie 109.914
Month-2 Alpha 5.169
Month-2 Alpha 17.027
Month-2 Alpha 10.897
Month-2 Alpha 4.78
Month-2 Charlie 135.156
Month-2 Alpha 5.57
Month-2 Foxtrot 33.618
Month-2 Alpha 5.443
Month-2 Alpha 3.143
Month-2 Alpha 5.902
Month-2 Alpha 3.464
Month-2 Alpha 12.893
Month-2 Charlie 110.101
Month-2 Charlie 140.679
Month-2 Echo 2.608
Month-2 Charlie 4.197
Month-2 Alpha 21.307
Month-2 Echo 2.9
Month-2 Echo 2.865
Month-2 Echo 2.34
Month-2 Alpha 3.413
Month-2 Echo 1.659
Month-2 Echo 3.36
Month-2 Echo 3.856
Month-2 Alpha 15.863
Month-2 Alpha 8.625
Month-2 Delta 63.865
Month-2 Delta 24.364
Month-2 Echo 1.874
Month-2 Alpha 19.606
Month-2 Delta 10.653
Month-2 Delta 10.242
Month-2 Alpha 13.785
Month-2 Alpha 28.439
Month-2 Echo 2.578
Month-2 Alpha 3.1
Month-2 Charlie 125.847
Month-2 Alpha 7.87
Month-2 Charlie 99.437
Month-2 Echo 1.91
Month-2 Echo 1.515
Month-2 Echo 2.259
Month-2 Echo 1.226
Month-2 Charlie 122.393
Month-2 Echo 2.11
Month-2 Alpha 2.489
Month-2 Alpha 1.958
Month-2 Alpha 1.726
Month-2 Alpha 1.609
Month-2 Alpha 1.455
Month-2 Echo 5.565
Month-2 Echo 5.188
Month-2 Echo 1.565
Month-2 Echo 1.139
Month-2 Alpha 3.418
Month-2 Alpha 5.61
Month-2 Echo 7.584
Month-2 Echo 5.262
Month-2 Echo 3.984
Month-2 Echo 2.11
Month-2 Echo 1.716
Month-2 Echo 1.613
Month-2 Echo 1.68
Month-2 Echo 1.948
Month-2 Echo 4.535
Month-2 Echo 4.998
Month-2 Delta 12.243
Month-2 Delta 5.025
Month-2 Charlie 10.354
Month-2 Charlie 4.204
Month-2 Charlie 36.688
Month-2 Charlie 25.708
Month-2 Charlie 81.95
Month-2 Delta 9.072
Month-2 Alpha 5.708
Month-2 Echo 1.842
Month-2 Echo 1.145
Month-2 Echo 1.305
Month-2 Echo 1.329
Month-2 Alpha 11.061
Month-2 Foxtrot 16.966
Month-2 Foxtrot 25.138
Month-2 Alpha 6.415
Month-2 Delta 39.999
Month-2 Delta 35.076
Month-2 Alpha 14.242
Month-2 Alpha 2.116
Month-2 Alpha 17.731
Month-2 Alpha 32.301
Month-2 Alpha 11.552
Month-2 Echo 6.307
Month-2 Alpha 30.817
Month-2 Echo 4.001
Month-2 Alpha 2.433
Month-2 Alpha 2.958
Month-2 Echo 7.335
Month-2 Echo 1.601
Month-2 Alpha 42.869
Month-2 Foxtrot 5.234
Month-2 Foxtrot 7.657
Month-2 Alpha 31.437
Month-2 Alpha 24.679
Month-2 Echo 1.482
Month-2 Alpha 2.315
Month-2 Alpha 1.666
Month-2 Alpha 2.48
Month-2 Alpha 2.31
Month-2 Alpha 1.841
Month-2 Alpha 35.414
Month-2 Charlie 10.911
Month-2 Charlie 4.389
Month-2 Echo 4.037
Month-2 Echo 2.332
Month-2 Charlie 4.945
Month-2 Echo 3.921
Month-2 Echo 1.471
Month-2 Echo 1.392
Month-2 Alpha 16.077
Month-2 Alpha 12.38
Month-2 Alpha 2.463
Month-2 Echo 1.161
Month-2 Alpha 2.13
Month-2 Echo 1.131
Month-2 Echo 1.281
Month-2 Echo 1.94
Month-2 Echo 1.164
Month-2 Echo 1.259
Month-2 Echo 1.614
Month-2 Alpha 16.735
Month-2 Echo 1.074
Month-2 Echo 1.137
Month-2 Echo 1.108
Month-2 Echo 1.399
Month-2 Echo 1.28
Month-2 Echo 1.285
Month-2 Echo 1.128
Month-2 Alpha 2.45
Month-2 Alpha 3.277
Month-2 Alpha 1.819
Month-2 Echo 4.781
Month-2 Echo 2.154
Month-2 Foxtrot 38.097
Month-2 Foxtrot 12.046
Month-2 Foxtrot 7.385
Month-2 Foxtrot 6.261
Month-2 Foxtrot 11.44
Month-2 Echo 1.289
Month-2 Alpha 2.716
Month-2 Alpha 2.362
Month-2 Alpha 17.905
Month-2 Alpha 3.723
Month-2 Alpha 2.955
Month-2 Alpha 13.5
Month-2 Alpha 1.529
Month-2 Echo 3.934
Month-2 Echo 4.255
Month-2 Echo 1.455
Month-2 Echo 1.408
Month-2 Echo 1.507
Month-2 Echo 1.344
Month-2 Alpha 16.541
Month-2 Alpha 12.746
Month-2 Alpha 6.498
Month-2 Alpha 14.647
Month-2 Charlie 6.396
Month-2 Charlie 5.299
Month-2 Charlie 5.076
Month-2 Charlie 4.167
Month-2 Charlie 5.336
Month-2 Alpha 7.891
Month-2 Charlie 4.852
Month-2 Charlie 4.573
Month-2 Charlie 5.224
Month-2 Charlie 5.932
Month-2 Charlie 6.062
Month-2 Charlie 4.496
Month-2 Charlie 6.513
Month-2 Charlie 5.046
Month-2 Alpha 5.037
Month-2 Alpha 6.581
Month-2 Charlie 8.687
Month-2 Alpha 4.993
Month-2 Echo 5.301
Month-2 Echo 1.561
Month-2 Echo 1.544
Month-2 Echo 1.589
Month-2 Echo 1.436
Month-2 Echo 1.371
Month-2 Echo 1.412
Month-2 Alpha 2.321
Month-2 Alpha 10.808
Month-2 Alpha 5.422
Month-2 Alpha 10.616
Month-2 Alpha 2.029
Month-2 Alpha 1.843
Month-2 Alpha 18.763
Month-2 Alpha 7.183
Month-2 Alpha 9.172
Month-2 Alpha 4.764
Month-2 Alpha 2.379
Month-2 Alpha 3.599
Month-2 Alpha 2.338
Month-2 Alpha 2.565
Month-2 Echo 1.365
Month-2 Echo 1.68
Month-2 Alpha 2.073
Month-2 Alpha 2.945
Month-2 Alpha 2.123
Month-2 Alpha 2.144
Month-2 Alpha 2.122
Month-2 Alpha 3.177
Month-2 Alpha 8.488
Month-2 Alpha 14.072
Month-2 Alpha 32.73
Month-2 Alpha 25.546
Month-2 Alpha 5.288
Month-2 Alpha 2.194
Month-2 Alpha 1.874
Month-2 Alpha 2.331
Month-2 Alpha 2.023
Month-2 Alpha 1.878
Month-2 Alpha 2.151
Month-2 Charlie 4.943
Month-2 Alpha 3.407
Month-2 Charlie 6.434
Month-2 Alpha 35.617
Month-2 Charlie 6.373
Month-2 Alpha 19.035
Month-2 Alpha 3.496
Month-2 Alpha 10.12
Month-2 Alpha 45.773
Month-2 Alpha 45.74
Month-2 Alpha 7.078
Month-2 Alpha 17.803
Month-2 Alpha 1.785
Month-2 Alpha 2.106
Month-2 Alpha 7.111
Month-2 Alpha 2.388
Month-2 Alpha 2.189
Month-2 Alpha 1.872
Month-2 Alpha 2.029
Month-2 Alpha 2.261
Month-2 Alpha 2.324
Month-2 Alpha 2.311
Month-2 Alpha 1.933
Month-2 Alpha 2.927
Month-2 Alpha 21.57
Month-2 Alpha 14.288
Month-2 Alpha 6.558
Month-2 Alpha 4.114
Month-2 Alpha 2.264
Month-2 Charlie 4.693
Month-2 Charlie 4.323
Month-2 Alpha 4.381
Month-2 Alpha 4.654
Month-2 Alpha 13.498
Month-2 Alpha 5.991
Month-2 Alpha 8.84
Month-2 Alpha 8.838
Month-2 Alpha 8.654
Month-2 Alpha 5.259
Month-2 Alpha 8.792
Month-2 Alpha 6.896
Month-2 Alpha 2.452
Month-2 Alpha 6.368
Month-2 Alpha 9.742
Month-2 Alpha 6.237
Month-2 Alpha 12.684
Month-2 Alpha 8.21
Month-2 Alpha 2.051
Month-2 Alpha 2.999
Month-2 Alpha 18.08
Month-2 Alpha 16.962
Month-2 Alpha 2.775
Month-2 Alpha 2.21
Month-2 Alpha 1.685
Month-2 Alpha 1.393
Month-2 Alpha 1.569
