time value latency
2026-04-30-14 customer-E 84
2026-04-30-14 --ALL-- 84
2026-04-30-14 customer-F 73
2026-04-30-14 --ALL-- 73
2026-04-30-14 customer-G 15
2026-04-30-14 --ALL-- 15
2026-04-30-14 customer-G 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-I 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-G 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-C 477
2026-04-30-14 --ALL-- 477
2026-04-30-14 customer-D 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-B 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-B 108
2026-04-30-14 --ALL-- 108
2026-04-30-14 customer-B 124
2026-04-30-14 --ALL-- 124
2026-04-30-14 customer-B 92
2026-04-30-14 --ALL-- 92
2026-04-30-14 customer-I 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-G 42
2026-04-30-14 --ALL-- 42
2026-04-30-14 customer-G 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-D 95
2026-04-30-14 --ALL-- 95
2026-04-30-14 customer-A 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-G 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-G 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-A 295003
2026-04-30-14 --ALL-- 295003
2026-04-30-14 customer-D 169
2026-04-30-14 --ALL-- 169
2026-04-30-14 customer-B 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-B 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-A 81
2026-04-30-14 --ALL-- 81
2026-04-30-14 customer-A 81
2026-04-30-14 --ALL-- 81
2026-04-30-14 customer-A 38
2026-04-30-14 --ALL-- 38
2026-04-30-14 customer-G 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-G 135
2026-04-30-14 --ALL-- 135
2026-04-30-14 customer-A 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-G 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-F 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-I 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-D 73
2026-04-30-14 --ALL-- 73
2026-04-30-14 customer-E 106
2026-04-30-14 --ALL-- 106
2026-04-30-14 customer-E 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-F 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-A 93
2026-04-30-14 --ALL-- 93
2026-04-30-14 customer-A 45
2026-04-30-14 --ALL-- 45
2026-04-30-14 customer-A 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-A 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-D 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-C 3641
2026-04-30-14 --ALL-- 3641
2026-04-30-14 customer-E 42
2026-04-30-14 --ALL-- 42
2026-04-30-14 customer-B 24721
2026-04-30-14 --ALL-- 24721
2026-04-30-14 customer-E 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-E 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-I 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-A 278
2026-04-30-14 --ALL-- 278
2026-04-30-14 customer-E 57
2026-04-30-14 --ALL-- 57
2026-04-30-14 customer-D 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-B 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-F 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-D 153
2026-04-30-14 --ALL-- 153
2026-04-30-14 customer-I 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-F 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-F 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-F 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-F 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-F 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-F 164
2026-04-30-14 --ALL-- 164
2026-04-30-14 customer-F 34
2026-04-30-14 --ALL-- 34
2026-04-30-14 customer-F 29999
2026-04-30-14 --ALL-- 29999
2026-04-30-14 customer-F 39
2026-04-30-14 --ALL-- 39
2026-04-30-14 customer-B 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-D 200
2026-04-30-14 --ALL-- 200
2026-04-30-14 customer-F 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-F 2
2026-04-30-14 --ALL-- 2
2026-04-30-14 customer-D 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-F 228
2026-04-30-14 --ALL-- 228
2026-04-30-14 customer-F 300255
2026-04-30-14 --ALL-- 300255
2026-04-30-14 customer-E 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-I 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-D 30
2026-04-30-14 --ALL-- 30
2026-04-30-14 customer-D 86
2026-04-30-14 --ALL-- 86
2026-04-30-14 customer-C 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-F 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-F 129
2026-04-30-14 --ALL-- 129
2026-04-30-14 customer-F 36
2026-04-30-14 --ALL-- 36
2026-04-30-14 customer-F 29999
2026-04-30-14 --ALL-- 29999
2026-04-30-14 customer-F 2
2026-04-30-14 --ALL-- 2
2026-04-30-14 customer-F 19
2026-04-30-14 --ALL-- 19
2026-04-30-14 customer-F 58
2026-04-30-14 --ALL-- 58
2026-04-30-14 customer-F 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-D 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-F 74
2026-04-30-14 --ALL-- 74
2026-04-30-14 customer-F 47649
2026-04-30-14 --ALL-- 47649
2026-04-30-14 customer-F 40
2026-04-30-14 --ALL-- 40
2026-04-30-14 customer-F 441
2026-04-30-14 --ALL-- 441
2026-04-30-14 customer-G 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-F 13
2026-04-30-14 --ALL-- 13
2026-04-30-14 customer-F 234
2026-04-30-14 --ALL-- 234
2026-04-30-14 customer-A 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-A 57
2026-04-30-14 --ALL-- 57
2026-04-30-14 customer-F 42
2026-04-30-14 --ALL-- 42
2026-04-30-14 customer-D 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-I 36
2026-04-30-14 --ALL-- 36
2026-04-30-14 customer-F 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-F 64
2026-04-30-14 --ALL-- 64
2026-04-30-14 customer-F 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-F 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-D 134
2026-04-30-14 --ALL-- 134
2026-04-30-14 customer-A 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-A 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-A 531
2026-04-30-14 --ALL-- 531
2026-04-30-14 customer-F 11
2026-04-30-14 --ALL-- 11
2026-04-30-14 customer-F 2
2026-04-30-14 --ALL-- 2
2026-04-30-14 customer-F 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-F 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-F 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-F 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-F 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-F 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-F 42
2026-04-30-14 --ALL-- 42
2026-04-30-14 customer-F 13588
2026-04-30-14 --ALL-- 13588
2026-04-30-14 customer-I 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-F 77
2026-04-30-14 --ALL-- 77
2026-04-30-14 customer-F 2
2026-04-30-14 --ALL-- 2
2026-04-30-14 customer-F 157
2026-04-30-14 --ALL-- 157
2026-04-30-14 customer-F 397
2026-04-30-14 --ALL-- 397
2026-04-30-14 customer-F 462
2026-04-30-14 --ALL-- 462
2026-04-30-14 customer-D 169
2026-04-30-14 --ALL-- 169
2026-04-30-14 customer-F 33
2026-04-30-14 --ALL-- 33
2026-04-30-14 customer-F 29
2026-04-30-14 --ALL-- 29
2026-04-30-14 customer-F 1545
2026-04-30-14 --ALL-- 1545
2026-04-30-14 customer-F 77
2026-04-30-14 --ALL-- 77
2026-04-30-14 customer-F 571
2026-04-30-14 --ALL-- 571
2026-04-30-14 customer-F 244
2026-04-30-14 --ALL-- 244
2026-04-30-14 customer-F 246
2026-04-30-14 --ALL-- 246
2026-04-30-14 customer-F 516
2026-04-30-14 --ALL-- 516
2026-04-30-14 customer-I 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-F 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-F 135
2026-04-30-14 --ALL-- 135
2026-04-30-14 customer-F 1278
2026-04-30-14 --ALL-- 1278
2026-04-30-14 customer-F 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-A 4
2026-04-30-14 --ALL-- 4
2026-04-30-14 customer-A 266456
2026-04-30-14 --ALL-- 266456
2026-04-30-14 customer-A 172
2026-04-30-14 --ALL-- 172
2026-04-30-14 customer-A 4
2026-04-30-14 --ALL-- 4
2026-04-30-14 customer-A 56
2026-04-30-14 --ALL-- 56
2026-04-30-14 customer-F 231
2026-04-30-14 --ALL-- 231
2026-04-30-14 customer-F 389
2026-04-30-14 --ALL-- 389
2026-04-30-14 customer-F 6044
2026-04-30-14 --ALL-- 6044
2026-04-30-14 customer-B 67
2026-04-30-14 --ALL-- 67
2026-04-30-14 customer-B 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-B 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-B 68
2026-04-30-14 --ALL-- 68
2026-04-30-14 customer-F 151
2026-04-30-14 --ALL-- 151
2026-04-30-14 customer-I 39
2026-04-30-14 --ALL-- 39
2026-04-30-14 customer-A 101
2026-04-30-14 --ALL-- 101
2026-04-30-14 customer-C 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-B 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-B 138
2026-04-30-14 --ALL-- 138
2026-04-30-14 customer-B 38
2026-04-30-14 --ALL-- 38
2026-04-30-14 customer-B 11
2026-04-30-14 --ALL-- 11
2026-04-30-14 customer-F 30
2026-04-30-14 --ALL-- 30
2026-04-30-14 customer-F 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-A 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-I 33
2026-04-30-14 --ALL-- 33
2026-04-30-14 customer-A 93
2026-04-30-14 --ALL-- 93
2026-04-30-14 customer-A 265348
2026-04-30-14 --ALL-- 265348
2026-04-30-14 customer-B 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-E 157
2026-04-30-14 --ALL-- 157
2026-04-30-14 customer-E 49
2026-04-30-14 --ALL-- 49
2026-04-30-14 customer-E 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-E 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-E 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-E 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-A 30
2026-04-30-14 --ALL-- 30
2026-04-30-14 customer-E 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-E 39
2026-04-30-14 --ALL-- 39
2026-04-30-14 customer-E 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-E 17744
2026-04-30-14 --ALL-- 17744
2026-04-30-14 customer-A 90
2026-04-30-14 --ALL-- 90
2026-04-30-14 customer-E 29
2026-04-30-14 --ALL-- 29
2026-04-30-14 customer-A 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-E 58
2026-04-30-14 --ALL-- 58
2026-04-30-14 customer-E 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-E 43
2026-04-30-14 --ALL-- 43
2026-04-30-14 customer-A 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-I 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-A 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-B 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-B 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-B 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-B 200
2026-04-30-14 --ALL-- 200
2026-04-30-14 customer-B 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-B 101
2026-04-30-14 --ALL-- 101
2026-04-30-14 customer-A 85
2026-04-30-14 --ALL-- 85
2026-04-30-14 customer-A 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-I 38
2026-04-30-14 --ALL-- 38
2026-04-30-14 customer-B 11
2026-04-30-14 --ALL-- 11
2026-04-30-14 customer-G 67
2026-04-30-14 --ALL-- 67
2026-04-30-14 customer-G 63
2026-04-30-14 --ALL-- 63
2026-04-30-14 customer-A 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-A 115
2026-04-30-14 --ALL-- 115
2026-04-30-14 customer-A 33
2026-04-30-14 --ALL-- 33
2026-04-30-14 customer-D 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-A 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-B 106
2026-04-30-14 --ALL-- 106
2026-04-30-14 customer-B 92
2026-04-30-14 --ALL-- 92
2026-04-30-14 customer-B 19351
2026-04-30-14 --ALL-- 19351
2026-04-30-14 customer-A 35
2026-04-30-14 --ALL-- 35
2026-04-30-14 customer-C 87
2026-04-30-14 --ALL-- 87
2026-04-30-14 customer-C 198
2026-04-30-14 --ALL-- 198
2026-04-30-14 customer-G 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-C 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-I 39
2026-04-30-14 --ALL-- 39
2026-04-30-14 customer-C 333
2026-04-30-14 --ALL-- 333
2026-04-30-14 customer-C 14
2026-04-30-14 --ALL-- 14
2026-04-30-14 customer-B 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-I 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-E 38
2026-04-30-14 --ALL-- 38
2026-04-30-14 customer-B 61
2026-04-30-14 --ALL-- 61
2026-04-30-14 customer-B 19
2026-04-30-14 --ALL-- 19
2026-04-30-14 customer-E 72
2026-04-30-14 --ALL-- 72
2026-04-30-14 customer-B 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-E 48
2026-04-30-14 --ALL-- 48
2026-04-30-14 customer-F 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-F 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-F 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-F 69
2026-04-30-14 --ALL-- 69
2026-04-30-14 customer-B 29
2026-04-30-14 --ALL-- 29
2026-04-30-14 customer-I 36
2026-04-30-14 --ALL-- 36
2026-04-30-14 customer-C 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-E 44
2026-04-30-14 --ALL-- 44
2026-04-30-14 customer-C 76
2026-04-30-14 --ALL-- 76
2026-04-30-14 customer-C 74
2026-04-30-14 --ALL-- 74
2026-04-30-14 customer-C 91
2026-04-30-14 --ALL-- 91
2026-04-30-14 customer-F 0
2026-04-30-14 --ALL-- 0
2026-04-30-14 customer-A 922
2026-04-30-14 --ALL-- 922
2026-04-30-14 customer-I 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-C 85
2026-04-30-14 --ALL-- 85
2026-04-30-14 customer-C 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-C 1597
2026-04-30-14 --ALL-- 1597
2026-04-30-14 customer-C 1104
2026-04-30-14 --ALL-- 1104
2026-04-30-14 customer-C 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-C 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-E 104
2026-04-30-14 --ALL-- 104
2026-04-30-14 customer-E 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-C 55
2026-04-30-14 --ALL-- 55
2026-04-30-14 customer-C 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-A 179
2026-04-30-14 --ALL-- 179
2026-04-30-14 customer-A 174
2026-04-30-14 --ALL-- 174
2026-04-30-14 customer-A 179
2026-04-30-14 --ALL-- 179
2026-04-30-14 customer-C 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-B 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-E 88
2026-04-30-14 --ALL-- 88
2026-04-30-14 customer-B 103
2026-04-30-14 --ALL-- 103
2026-04-30-14 customer-B 17
2026-04-30-14 --ALL-- 17
2026-04-30-14 customer-B 10
2026-04-30-14 --ALL-- 10
2026-04-30-14 customer-I 30
2026-04-30-14 --ALL-- 30
2026-04-30-14 customer-E 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-C 21
2026-04-30-14 --ALL-- 21
2026-04-30-14 customer-F 9
2026-04-30-14 --ALL-- 9
2026-04-30-14 customer-F 7
2026-04-30-14 --ALL-- 7
2026-04-30-14 customer-B 9
2026-04-30-14 --ALL-- 9
2026-04-30-14 customer-B 87
2026-04-30-14 --ALL-- 87
2026-04-30-14 customer-I 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-A 123
2026-04-30-14 --ALL-- 123
2026-04-30-14 customer-F 285916
2026-04-30-14 --ALL-- 285916
2026-04-30-14 customer-B 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-B 16
2026-04-30-14 --ALL-- 16
2026-04-30-14 customer-B 204
2026-04-30-14 --ALL-- 204
2026-04-30-14 customer-B 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-B 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-B 18
2026-04-30-14 --ALL-- 18
2026-04-30-14 customer-C 82
2026-04-30-14 --ALL-- 82
2026-04-30-14 customer-A 163
2026-04-30-14 --ALL-- 163
2026-04-30-14 customer-A 162
2026-04-30-14 --ALL-- 162
2026-04-30-14 customer-C 291
2026-04-30-14 --ALL-- 291
2026-04-30-14 customer-C 54
2026-04-30-14 --ALL-- 54
2026-04-30-14 customer-A 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-A 170
2026-04-30-14 --ALL-- 170
2026-04-30-14 customer-A 863
2026-04-30-14 --ALL-- 863
2026-04-30-14 customer-C 165
2026-04-30-14 --ALL-- 165
2026-04-30-14 customer-I 74
2026-04-30-14 --ALL-- 74
2026-04-30-14 customer-A 283
2026-04-30-14 --ALL-- 283
2026-04-30-14 customer-A 526
2026-04-30-14 --ALL-- 526
2026-04-30-14 customer-B 113
2026-04-30-14 --ALL-- 113
2026-04-30-14 customer-B 115
2026-04-30-14 --ALL-- 115
2026-04-30-14 customer-B 80
2026-04-30-14 --ALL-- 80
2026-04-30-14 customer-E 33
2026-04-30-14 --ALL-- 33
2026-04-30-14 customer-B 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-I 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-B 33
2026-04-30-14 --ALL-- 33
2026-04-30-14 customer-I 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-B 3305
2026-04-30-14 --ALL-- 3305
2026-04-30-14 customer-C 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-I 57
2026-04-30-14 --ALL-- 57
2026-04-30-14 customer-B 11
2026-04-30-14 --ALL-- 11
2026-04-30-14 customer-B 54
2026-04-30-14 --ALL-- 54
2026-04-30-14 customer-B 6
2026-04-30-14 --ALL-- 6
2026-04-30-14 customer-B 166
2026-04-30-14 --ALL-- 166
2026-04-30-14 customer-B 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-H 65
2026-04-30-14 --ALL-- 65
2026-04-30-14 customer-A 29
2026-04-30-14 --ALL-- 29
2026-04-30-14 customer-B 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-I 37
2026-04-30-14 --ALL-- 37
2026-04-30-14 customer-A 5292
2026-04-30-14 --ALL-- 5292
2026-04-30-14 customer-I 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-B 88
2026-04-30-14 --ALL-- 88
2026-04-30-14 customer-E 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-G 103
2026-04-30-14 --ALL-- 103
2026-04-30-14 customer-G 14
2026-04-30-14 --ALL-- 14
2026-04-30-14 customer-G 44
2026-04-30-14 --ALL-- 44
2026-04-30-14 customer-A 131
2026-04-30-14 --ALL-- 131
2026-04-30-14 customer-A 125
2026-04-30-14 --ALL-- 125
2026-04-30-14 customer-F 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-F 25
2026-04-30-14 --ALL-- 25
2026-04-30-14 customer-D 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-B 16
2026-04-30-14 --ALL-- 16
2026-04-30-14 customer-C 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-A 1038
2026-04-30-14 --ALL-- 1038
2026-04-30-14 customer-D 68
2026-04-30-14 --ALL-- 68
2026-04-30-14 customer-F 10
2026-04-30-14 --ALL-- 10
2026-04-30-14 customer-B 32
2026-04-30-14 --ALL-- 32
2026-04-30-14 customer-B 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-C 291
2026-04-30-14 --ALL-- 291
2026-04-30-14 customer-F 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-C 52
2026-04-30-14 --ALL-- 52
2026-04-30-14 customer-I 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-C 209
2026-04-30-14 --ALL-- 209
2026-04-30-14 customer-B 59
2026-04-30-14 --ALL-- 59
2026-04-30-14 customer-F 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-F 31
2026-04-30-14 --ALL-- 31
2026-04-30-14 customer-F 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-F 1
2026-04-30-14 --ALL-- 1
2026-04-30-14 customer-F 2
2026-04-30-14 --ALL-- 2
2026-04-30-14 customer-F 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-B 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-F 33
2026-04-30-14 --ALL-- 33
2026-04-30-14 customer-F 29999
2026-04-30-14 --ALL-- 29999
2026-04-30-14 customer-C 20
2026-04-30-14 --ALL-- 20
2026-04-30-14 customer-F 141
2026-04-30-14 --ALL-- 141
2026-04-30-14 customer-F 414
2026-04-30-14 --ALL-- 414
2026-04-30-14 customer-F 37612
2026-04-30-14 --ALL-- 37612
2026-04-30-14 customer-F 300161
2026-04-30-14 --ALL-- 300161
2026-04-30-14 customer-F 53
2026-04-30-14 --ALL-- 53
2026-04-30-14 customer-F 5
2026-04-30-14 --ALL-- 5
2026-04-30-14 customer-F 2
2026-04-30-14 --ALL-- 2
2026-04-30-14 customer-F 83
2026-04-30-14 --ALL-- 83
2026-04-30-14 customer-F 62
2026-04-30-14 --ALL-- 62
2026-04-30-14 customer-F 39
2026-04-30-14 --ALL-- 39
2026-04-30-14 customer-F 38
2026-04-30-14 --ALL-- 38
2026-04-30-14 customer-G 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-G 30
2026-04-30-14 --ALL-- 30
2026-04-30-14 customer-F 349
2026-04-30-14 --ALL-- 349
2026-04-30-14 customer-I 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-F 587
2026-04-30-14 --ALL-- 587
2026-04-30-14 customer-F 186
2026-04-30-14 --ALL-- 186
2026-04-30-14 customer-F 74
2026-04-30-14 --ALL-- 74
2026-04-30-14 customer-F 225
2026-04-30-14 --ALL-- 225
2026-04-30-14 customer-F 257553
2026-04-30-14 --ALL-- 257553
2026-04-30-14 customer-F 29
2026-04-30-14 --ALL-- 29
2026-04-30-14 customer-F 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-G 3741
2026-04-30-14 --ALL-- 3741
2026-04-30-14 customer-G 127
2026-04-30-14 --ALL-- 127
2026-04-30-14 customer-B 96
2026-04-30-14 --ALL-- 96
2026-04-30-14 customer-B 191
2026-04-30-14 --ALL-- 191
2026-04-30-14 customer-A 0
2026-04-30-14 --ALL-- 0
2026-04-30-14 customer-B 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-F 8
2026-04-30-14 --ALL-- 8
2026-04-30-14 customer-F 3
2026-04-30-14 --ALL-- 3
2026-04-30-14 customer-I 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-B 90
2026-04-30-14 --ALL-- 90
2026-04-30-14 customer-E 99276
2026-04-30-14 --ALL-- 99276
2026-04-30-14 customer-E 84
2026-04-30-14 --ALL-- 84
2026-04-30-14 customer-E 271
2026-04-30-14 --ALL-- 271
2026-04-30-14 customer-E 50
2026-04-30-14 --ALL-- 50
2026-04-30-14 customer-F 1262
2026-04-30-14 --ALL-- 1262
2026-04-30-14 customer-I 46
2026-04-30-14 --ALL-- 46
2026-04-30-14 customer-I 47
2026-04-30-14 --ALL-- 47
2026-04-30-14 customer-F 41
2026-04-30-14 --ALL-- 41
2026-04-30-14 customer-B 489
2026-04-30-14 --ALL-- 489
2026-04-30-14 customer-B 39
2026-04-30-14 --ALL-- 39
2026-04-30-14 customer-A 26
2026-04-30-14 --ALL-- 26
2026-04-30-14 customer-B 9
2026-04-30-14 --ALL-- 9
2026-04-30-14 customer-B 0
2026-04-30-14 --ALL-- 0
2026-04-30-14 customer-A 694
2026-04-30-14 --ALL-- 694
2026-04-30-14 customer-A 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-A 160
2026-04-30-14 --ALL-- 160
2026-04-30-14 customer-A 125
2026-04-30-14 --ALL-- 125
2026-04-30-14 customer-A 96
2026-04-30-14 --ALL-- 96
2026-04-30-14 customer-A 112
2026-04-30-14 --ALL-- 112
2026-04-30-14 customer-A 3966
2026-04-30-14 --ALL-- 3966
2026-04-30-14 customer-F 462
2026-04-30-14 --ALL-- 462
2026-04-30-14 customer-F 459
2026-04-30-14 --ALL-- 459
2026-04-30-14 customer-C 23
2026-04-30-14 --ALL-- 23
2026-04-30-14 customer-B 239
2026-04-30-14 --ALL-- 239
2026-04-30-14 customer-B 9
2026-04-30-14 --ALL-- 9
2026-04-30-14 customer-B 89
2026-04-30-14 --ALL-- 89
2026-04-30-14 customer-B 265
2026-04-30-14 --ALL-- 265
2026-04-30-14 customer-B 96
2026-04-30-14 --ALL-- 96
2026-04-30-14 customer-B 70
2026-04-30-14 --ALL-- 70
2026-04-30-14 customer-F 28
2026-04-30-14 --ALL-- 28
2026-04-30-14 customer-B 51
2026-04-30-14 --ALL-- 51
2026-04-30-14 customer-E 77
2026-04-30-14 --ALL-- 77
2026-04-30-14 customer-E 141
2026-04-30-14 --ALL-- 141
2026-04-30-14 customer-I 40
2026-04-30-14 --ALL-- 40
2026-04-30-14 customer-E 152
2026-04-30-14 --ALL-- 152
2026-04-30-14 customer-C 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-A 24
2026-04-30-14 --ALL-- 24
2026-04-30-14 customer-F 4616
2026-04-30-14 --ALL-- 4616
2026-04-30-14 customer-E 92
2026-04-30-14 --ALL-- 92
2026-04-30-14 customer-B 172
2026-04-30-14 --ALL-- 172
2026-04-30-14 customer-E 27
2026-04-30-14 --ALL-- 27
2026-04-30-14 customer-E 146
2026-04-30-14 --ALL-- 146
2026-04-30-14 customer-B 22
2026-04-30-14 --ALL-- 22
2026-04-30-14 customer-B 142
2026-04-30-14 --ALL-- 142
2026-04-30-14 customer-A 85
